osmid,road type,length,geometry
185766450,tertiary,564.358,"MULTILINESTRING ((104.0972702 30.6679886, 104.0980843 30.6682391, 104.0982912 30.6683028, 104.0980843 30.6682391, 104.0972702 30.6679886), (104.0972702 30.6679886, 104.0955194 30.6674335, 104.0972702 30.6679886))"
193437309,tertiary,1006.326,"MULTILINESTRING ((104.1037446 30.6722807, 104.1036868 30.6723843, 104.1037446 30.6722807), (104.1045921 30.6702081, 104.1037446 30.6722807), (104.1037446 30.6722807, 104.1045921 30.6702081), (104.1045921 30.6702081, 104.1054449 30.6681201, 104.1045921 30.6702081))"
185775651,tertiary,1836.754,"MULTILINESTRING ((104.114913 30.6633959, 104.1146075 30.6641488, 104.1141396 30.6653738, 104.1140884 30.6655261, 104.1140608 30.6656081, 104.1140884 30.6655261, 104.1141396 30.6653738, 104.1146075 30.6641488, 104.114913 30.6633959), (104.114913 30.6633959, 104.1155486 30.6622729, 104.1155842 30.6622095), (104.1155842 30.6622095, 104.1155486 30.6622729, 104.114913 30.6633959), (104.1164734 30.6606391, 104.1155842 30.6622095), (104.1155842 30.6622095, 104.1164734 30.6606391), (104.1176157 30.6585687, 104.1164734 30.6606391), (104.1164734 30.6606391, 104.1176157 30.6585687), (104.1176157 30.6585687, 104.1178994 30.6580531, 104.1176157 30.6585687))"
714382198,service,1171.5439999999999,"MULTILINESTRING ((104.1216678 30.6632307, 104.1222246 30.6632139, 104.1223383 30.6632476, 104.1223893 30.6633285, 104.1223697 30.6634264, 104.1222913 30.6635242, 104.1222207 30.6635883, 104.1221462 30.6636186, 104.1220482 30.6636321, 104.1219305 30.6636287, 104.1217541 30.6635916, 104.121561 30.6635453), (104.121561 30.6635453, 104.1217541 30.6635916, 104.1219305 30.6636287, 104.1220482 30.6636321, 104.1221462 30.6636186, 104.1222207 30.6635883, 104.1222913 30.6635242, 104.1223697 30.6634264, 104.1223893 30.6633285, 104.1223383 30.6632476, 104.1222246 30.6632139, 104.1216678 30.6632307), (104.1216678 30.6632307, 104.121558 30.663251, 104.121357 30.6633482, 104.1212013 30.6633377, 104.1211031 30.6632712, 104.1210472 30.6631237, 104.1210169 30.6630789, 104.1209565 30.6630482, 104.1203032 30.6628293, 104.1201542 30.6628394, 104.1200209 30.6629103, 104.1199463 30.6629777, 104.1198954 30.663089, 104.1198797 30.6631869, 104.1198875 30.6632644, 104.1199267 30.6633353, 104.1200169 30.6634027, 104.1201228 30.66345, 104.1203228 30.6634702, 104.120413 30.6635107, 104.1206561 30.663676, 104.1207267 30.6636996, 104.1207973 30.6636928, 104.1210194 30.6635618, 104.1210668 30.663541, 104.1211168 30.6635338, 104.121561 30.6635453), (104.121561 30.6635453, 104.1211168 30.6635338, 104.1210668 30.663541, 104.1210194 30.6635618, 104.1207973 30.6636928, 104.1207267 30.6636996, 104.1206561 30.663676, 104.120413 30.6635107, 104.1203228 30.6634702, 104.1201228 30.66345, 104.1200169 30.6634027, 104.1199267 30.6633353, 104.1198875 30.6632644, 104.1198797 30.6631869, 104.1198954 30.663089, 104.1199463 30.6629777, 104.1200209 30.6629103, 104.1201542 30.6628394, 104.1203032 30.6628293, 104.1209565 30.6630482, 104.1210169 30.6630789, 104.1210472 30.6631237, 104.1211031 30.6632712, 104.1212013 30.6633377, 104.121357 30.6633482, 104.121558 30.663251, 104.1216678 30.6632307))"
714382199,service,622.4960000000001,"MULTILINESTRING ((104.1188324 30.6622754, 104.1212736 30.6630986), (104.1212736 30.6630986, 104.1188324 30.6622754), (104.1188324 30.6622754, 104.1187713 30.6622566, 104.1186394 30.6622068, 104.1187713 30.6622566, 104.1188324 30.6622754), (104.1212736 30.6630986, 104.1214161 30.6631466, 104.1216678 30.6632307, 104.1214161 30.6631466, 104.1212736 30.6630986))"
188099180,unclassified,351.448,"MULTILINESTRING ((104.0523448 30.6637584, 104.0523655 30.6643455, 104.0516904 30.6644148, 104.0523655 30.6643455, 104.0523448 30.6637584), (104.0523448 30.6637584, 104.0523509 30.6633503, 104.0523448 30.6637584))"
463258311,residential,514.374,"MULTILINESTRING ((104.0475648 30.6678646, 104.0466436 30.6681629, 104.0475648 30.6678646), (104.0475648 30.6678646, 104.0491602 30.667348, 104.0475648 30.6678646))"
576684165,residential,891.2719999999999,"MULTILINESTRING ((104.0535468 30.6675474, 104.0495669 30.6694158, 104.0535468 30.6675474), (104.0535468 30.6675474, 104.0536589 30.6674993, 104.0535468 30.6675474))"
834256920,residential,682.7180000000001,"LINESTRING (104.0464424 30.6708997, 104.0479708 30.6701738, 104.0482252 30.670053, 104.0495669 30.6694158, 104.0482252 30.670053, 104.0479708 30.6701738, 104.0464424 30.6708997)"
834256919,residential,682.7180000000001,"LINESTRING (104.0464424 30.6708997, 104.0479708 30.6701738, 104.0482252 30.670053, 104.0495669 30.6694158, 104.0482252 30.670053, 104.0479708 30.6701738, 104.0464424 30.6708997)"
698906806,tertiary,321.164,"MULTILINESTRING ((104.0960616 30.6848815, 104.0959619 30.6849322, 104.0956078 30.6851122, 104.0952537 30.6852922, 104.0956078 30.6851122, 104.0959619 30.6849322, 104.0960616 30.6848815), (104.0960616 30.6848815, 104.0966972 30.6845543, 104.0960616 30.6848815))"
833456660,primary,207.652,"LINESTRING (104.1101681 30.6666105, 104.1101816 30.6665771, 104.1103136 30.6662381, 104.1103952 30.6660418, 104.1108969 30.6648515)"
100286745,tertiary,385.911,"LINESTRING (104.112273 30.6596425, 104.110406 30.6596523, 104.1090706 30.6596477, 104.1082411 30.659591)"
576538139,living_street,284.812,"LINESTRING (104.1113283 30.657698, 104.1113172 30.6581582, 104.1117088 30.6581724, 104.1117805 30.6581298, 104.1122551 30.658129, 104.1117805 30.6581298, 104.1117088 30.6581724, 104.1113172 30.6581582, 104.1113283 30.657698)"
185080584,residential,932.1220000000001,"MULTILINESTRING ((104.1117769 30.6679497, 104.1121625 30.6684954, 104.112243 30.6686892, 104.112294 30.6688229, 104.1123118 30.6689244, 104.1123447 30.669254, 104.1123897 30.6694051, 104.1124765 30.6695599, 104.1126661 30.669782, 104.112735 30.6698824, 104.1127796 30.6699589, 104.1127948 30.6700138, 104.1127988 30.6700668, 104.1127732 30.6701906, 104.1127338 30.6703087, 104.1127732 30.6701906, 104.1127988 30.6700668, 104.1127948 30.6700138, 104.1127796 30.6699589, 104.112735 30.6698824, 104.1126661 30.669782, 104.1124765 30.6695599, 104.1123897 30.6694051, 104.1123447 30.669254, 104.1123118 30.6689244, 104.112294 30.6688229, 104.112243 30.6686892, 104.1121625 30.6684954, 104.1117769 30.6679497), (104.1117769 30.6679497, 104.1113566 30.6673592, 104.1113122 30.6672953, 104.1112471 30.6672531, 104.1111636 30.6672162, 104.1110691 30.6671888, 104.1103946 30.667015, 104.1110691 30.6671888, 104.1111636 30.6672162, 104.1112471 30.6672531, 104.1113122 30.6672953, 104.1113566 30.6673592, 104.1117769 30.6679497))"
185080951,unclassified,1059.204,"MULTILINESTRING ((104.1094401 30.6762776, 104.1109248 30.6767306), (104.1109248 30.6767306, 104.1094401 30.6762776), (104.1094401 30.6762776, 104.1070908 30.67557, 104.1070009 30.675546, 104.1070908 30.67557, 104.1094401 30.6762776), (104.1111299 30.6767932, 104.1109248 30.6767306), (104.1109248 30.6767306, 104.1111299 30.6767932), (104.1111299 30.6767932, 104.111863 30.6770169), (104.111863 30.6770169, 104.1111299 30.6767932), (104.1121239 30.6770965, 104.111863 30.6770169), (104.111863 30.6770169, 104.1121239 30.6770965), (104.1121239 30.6770965, 104.1122245 30.6771272, 104.1121239 30.6770965))"
833446452,primary,1511.6480000000001,"LINESTRING (104.1112199 30.66496, 104.1106604 30.6663358, 104.1105294 30.6666771, 104.1103946 30.667015, 104.1094558 30.6693323, 104.1083322 30.6721343, 104.1077938 30.67349, 104.1077573 30.6735893, 104.107484 30.6742943, 104.1070009 30.675546, 104.1061085 30.6777154, 104.1060627 30.67781)"
824594619,tertiary,1112.612,"MULTILINESTRING ((104.1161045 30.6892371, 104.1173722 30.6905614, 104.117612 30.6907626, 104.1177752 30.6907275, 104.1181163 30.6904397, 104.1182368 30.6902444, 104.1187345 30.6897621, 104.1198721 30.6887331, 104.1187345 30.6897621, 104.1182368 30.6902444, 104.1181163 30.6904397, 104.1177752 30.6907275, 104.117612 30.6907626, 104.1173722 30.6905614, 104.1161045 30.6892371), (104.1161045 30.6892371, 104.1159856 30.6891163, 104.1161045 30.6892371))"
653702025,tertiary,2553.4379999999996,"MULTILINESTRING ((104.1198721 30.6887331, 104.1187345 30.6897621, 104.1182368 30.6902444, 104.1181163 30.6904397, 104.1177752 30.6907275, 104.117612 30.6907626, 104.1173722 30.6905614, 104.1161045 30.6892371, 104.1173722 30.6905614, 104.117612 30.6907626, 104.1177752 30.6907275, 104.1181163 30.6904397, 104.1182368 30.6902444, 104.1187345 30.6897621, 104.1198721 30.6887331), (104.1198721 30.6887331, 104.1213407 30.6876502), (104.1213407 30.6876502, 104.1198721 30.6887331), (104.1213407 30.6876502, 104.12238 30.6869856, 104.1228318 30.6867682, 104.1230887 30.686698), (104.1230887 30.686698, 104.1228318 30.6867682, 104.12238 30.6869856, 104.1213407 30.6876502), (104.1256627 30.6847668, 104.1252508 30.6850758, 104.1230887 30.686698), (104.1230887 30.686698, 104.1252508 30.6850758, 104.1256627 30.6847668), (104.1256627 30.6847668, 104.1258661 30.6845952, 104.1256627 30.6847668))"
193437310,tertiary,979.626,"MULTILINESTRING ((104.1111118 30.6838169, 104.1116027 30.6840632, 104.1129175 30.6847692), (104.1129175 30.6847692, 104.1116027 30.6840632, 104.1111118 30.6838169), (104.1111118 30.6838169, 104.1102599 30.6833478, 104.1111118 30.6838169), (104.1129175 30.6847692, 104.1142241 30.6860625, 104.1129175 30.6847692))"
646020328,tertiary,3868.218,"MULTILINESTRING ((104.107962 30.6911643, 104.1077537 30.6913303, 104.1060789 30.692593, 104.105954 30.6926288, 104.1058204 30.6925611, 104.1057074 30.6924247, 104.1054422 30.6920329, 104.1052732 30.6917561, 104.1050923 30.6915249, 104.1052732 30.6917561, 104.1054422 30.6920329, 104.1057074 30.6924247, 104.1058204 30.6925611, 104.105954 30.6926288, 104.1060789 30.692593, 104.1077537 30.6913303, 104.107962 30.6911643), (104.107962 30.6911643, 104.109379 30.6901054), (104.109379 30.6901054, 104.107962 30.6911643), (104.1110665 30.688539, 104.111115 30.6886469, 104.1111204 30.6887715, 104.1109756 30.6889076, 104.1104713 30.6892789, 104.1096237 30.6899225, 104.109379 30.6901054), (104.109379 30.6901054, 104.1096237 30.6899225, 104.1104713 30.6892789, 104.1109756 30.6889076, 104.1111204 30.6887715, 104.111115 30.6886469, 104.1110665 30.688539), (104.1110665 30.688539, 104.1113024 30.6883547, 104.113204 30.6869847, 104.1139095 30.6864482), (104.1139095 30.6864482, 104.113204 30.6869847, 104.1113024 30.6883547, 104.1110665 30.688539), (104.1142241 30.6860625, 104.1140413 30.6862342, 104.1139421 30.6863311, 104.1139095 30.6864482), (104.1139095 30.6864482, 104.1139421 30.6863311, 104.1140413 30.6862342, 104.1142241 30.6860625), (104.1142241 30.6860625, 104.1160378 30.6847057), (104.1160378 30.6847057, 104.1142241 30.6860625), (104.1160378 30.6847057, 104.1180236 30.6832153), (104.1180236 30.6832153, 104.1160378 30.6847057), (104.1188311 30.6826083, 104.1180236 30.6832153), (104.1180236 30.6832153, 104.1188311 30.6826083), (104.1188311 30.6826083, 104.1187026 30.6816563, 104.1188311 30.6826083))"
642684874,residential,603.6379999999999,"MULTILINESTRING ((104.1133922 30.6836139, 104.1129175 30.6847692, 104.1133922 30.6836139), (104.1138355 30.6826527, 104.1133922 30.6836139), (104.1133922 30.6836139, 104.1138355 30.6826527), (104.1138355 30.6826527, 104.1140306 30.6822298, 104.1138355 30.6826527))"
642684868,residential,828.624,"LINESTRING (104.1096034 30.6871691, 104.1107476 30.6863311, 104.1121638 30.6853231, 104.1129175 30.6847692, 104.1121638 30.6853231, 104.1107476 30.6863311, 104.1096034 30.6871691)"
824612657,unclassified,410.422,"LINESTRING (104.1064479 30.6898618, 104.1068557 30.6901462, 104.1072419 30.6904737, 104.107962 30.6911643, 104.1072419 30.6904737, 104.1068557 30.6901462, 104.1064479 30.6898618)"
185078498,tertiary,1417.956,"MULTILINESTRING ((104.1126702 30.6816196, 104.1137731 30.6821606, 104.1140306 30.6822298), (104.1140306 30.6822298, 104.1137731 30.6821606, 104.1126702 30.6816196), (104.1126702 30.6816196, 104.1118728 30.6811971, 104.1103314 30.6803964, 104.1102084 30.6804052, 104.1100931 30.6804375, 104.108865 30.681601, 104.1100931 30.6804375, 104.1102084 30.6804052, 104.1103314 30.6803964, 104.1118728 30.6811971, 104.1126702 30.6816196), (104.1140306 30.6822298, 104.1144168 30.6822021, 104.1145939 30.6821699, 104.1150391 30.6819807, 104.1145939 30.6821699, 104.1144168 30.6822021, 104.1140306 30.6822298))"
299166703,tertiary,919.804,"LINESTRING (104.108865 30.681601, 104.1100931 30.6804375, 104.1102084 30.6804052, 104.1103314 30.6803964, 104.1118728 30.6811971, 104.1126702 30.6816196, 104.1118728 30.6811971, 104.1103314 30.6803964, 104.1102084 30.6804052, 104.1100931 30.6804375, 104.108865 30.681601)"
698906807,tertiary,179.488,"LINESTRING (104.0952537 30.6852922, 104.0956078 30.6851122, 104.0959619 30.6849322, 104.0960616 30.6848815, 104.0959619 30.6849322, 104.0956078 30.6851122, 104.0952537 30.6852922)"
193622193,residential,982.6080000000001,"MULTILINESTRING ((104.1029893 30.6756021, 104.102931 30.6756691, 104.1028619 30.6758755, 104.1027429 30.6762161, 104.1026309 30.676654, 104.1027429 30.6762161, 104.1028619 30.6758755, 104.102931 30.6756691, 104.1029893 30.6756021), (104.1029893 30.6756021, 104.1030391 30.6755448, 104.1032813 30.6754033, 104.1034811 30.6752069, 104.1036697 30.674942, 104.1040455 30.6741589, 104.104464 30.6731577, 104.1046693 30.6726794, 104.104464 30.6731577, 104.1040455 30.6741589, 104.1036697 30.674942, 104.1034811 30.6752069, 104.1032813 30.6754033, 104.1030391 30.6755448, 104.1029893 30.6756021))"
193626418,residential,1012.524,"MULTILINESTRING ((104.108572 30.6660674, 104.1085498 30.6660725, 104.1083647 30.6661532, 104.1081957 30.6662501, 104.1078846 30.6664485, 104.1075117 30.6670045, 104.1072167 30.6675813, 104.1068628 30.6685461, 104.1072167 30.6675813, 104.1075117 30.6670045, 104.1078846 30.6664485, 104.1081957 30.6662501, 104.1083647 30.6661532, 104.1085498 30.6660725, 104.108572 30.6660674), (104.108572 30.6660674, 104.1088233 30.6660102, 104.1089844 30.6660107, 104.1091317 30.666036, 104.1093252 30.6661313, 104.1095085 30.6662829, 104.1096701 30.666402, 104.1098295 30.6664905, 104.1101681 30.6666105, 104.1098295 30.6664905, 104.1096701 30.666402, 104.1095085 30.6662829, 104.1093252 30.6661313, 104.1091317 30.666036, 104.1089844 30.6660107, 104.1088233 30.6660102, 104.108572 30.6660674))"
193627045,residential,1976.5139999999997,"MULTILINESTRING ((104.0934669 30.689983, 104.091886 30.6899521, 104.0916325 30.6900791, 104.091886 30.6899521, 104.0934669 30.689983), (104.0934669 30.689983, 104.0939674 30.6898322, 104.0942141 30.689334, 104.0942187 30.6892173, 104.0942463 30.6885128, 104.0941819 30.6881899, 104.0940103 30.6878578, 104.0938172 30.6877102, 104.093506 30.687581, 104.0932593 30.6873877, 104.0931986 30.6872059, 104.0932757 30.6870669, 104.0934132 30.6869568, 104.0952039 30.686098), (104.0952039 30.686098, 104.0934132 30.6869568, 104.0932757 30.6870669, 104.0931986 30.6872059, 104.0932593 30.6873877, 104.093506 30.687581, 104.0938172 30.6877102, 104.0940103 30.6878578, 104.0941819 30.6881899, 104.0942463 30.6885128, 104.0942187 30.6892173, 104.0942141 30.689334, 104.0939674 30.6898322, 104.0934669 30.689983), (104.0952039 30.686098, 104.09592 30.6857546, 104.0961598 30.6855821, 104.0961775 30.6851825, 104.0960616 30.6848815, 104.0961775 30.6851825, 104.0961598 30.6855821, 104.09592 30.6857546, 104.0952039 30.686098))"
193627044,residential,149.2,"LINESTRING (104.0934669 30.689983, 104.0935382 30.6900629, 104.0937206 30.6901459, 104.0939566 30.690109, 104.0941428 30.6902045, 104.0939566 30.690109, 104.0937206 30.6901459, 104.0935382 30.6900629, 104.0934669 30.689983)"
193627038,residential,1407.5720000000001,"MULTILINESTRING ((104.0958851 30.6939045, 104.0940512 30.6947762, 104.0958851 30.6939045), (104.0960265 30.6938373, 104.0958851 30.6939045), (104.0958851 30.6939045, 104.0960265 30.6938373), (104.0974788 30.6931342, 104.0971083 30.6933149, 104.0964274 30.6936467, 104.0960265 30.6938373), (104.0960265 30.6938373, 104.0964274 30.6936467, 104.0971083 30.6933149, 104.0974788 30.6931342), (104.0974788 30.6931342, 104.0984207 30.6926751), (104.0984207 30.6926751, 104.0974788 30.6931342), (104.0984207 30.6926751, 104.1004927 30.6917143, 104.0984207 30.6926751))"
193627048,residential,351.58799999999997,"LINESTRING (104.0965577 30.691766, 104.0970358 30.6924824, 104.0974788 30.6931342, 104.0970358 30.6924824, 104.0965577 30.691766)"
931942552,unclassified,148.608,"LINESTRING (104.0948094 30.6855223, 104.0948792 30.6856251, 104.095166 30.6860429, 104.0952039 30.686098, 104.095166 30.6860429, 104.0948792 30.6856251, 104.0948094 30.6855223)"
931942553,unclassified,148.608,"LINESTRING (104.0948094 30.6855223, 104.0948792 30.6856251, 104.095166 30.6860429, 104.0952039 30.686098, 104.095166 30.6860429, 104.0948792 30.6856251, 104.0948094 30.6855223)"
193627043,unclassified,148.608,"LINESTRING (104.0948094 30.6855223, 104.0948792 30.6856251, 104.095166 30.6860429, 104.0952039 30.686098, 104.095166 30.6860429, 104.0948792 30.6856251, 104.0948094 30.6855223)"
193627041,residential,1683.67,"MULTILINESTRING ((104.0950276 30.692632, 104.0935217 30.6934053, 104.0950276 30.692632), (104.0951818 30.6925577, 104.0950276 30.692632), (104.0950276 30.692632, 104.0951818 30.6925577), (104.0965577 30.691766, 104.0951818 30.6925577), (104.0951818 30.6925577, 104.0965577 30.691766), (104.0965577 30.691766, 104.0974614 30.6912651), (104.0974614 30.6912651, 104.0965577 30.691766), (104.0974614 30.6912651, 104.0993289 30.6904102, 104.0982213 30.6889504, 104.0993289 30.6904102, 104.0974614 30.6912651))"
824606802,tertiary,838.1099999999999,"LINESTRING (104.0941115 30.6910004, 104.0951818 30.6925577, 104.0960265 30.6938373, 104.0969681 30.6953109, 104.0970647 30.695574, 104.0970936 30.6956528, 104.0971511 30.6959676, 104.097148 30.6968102, 104.0971511 30.6972134, 104.0971617 30.6978659)"
824606805,residential,792.232,"LINESTRING (104.0974614 30.6912651, 104.0993289 30.6904102, 104.0982213 30.6889504, 104.0993289 30.6904102, 104.0974614 30.6912651)"
193627441,unclassified,635.572,"MULTILINESTRING ((104.0852938 30.6917232, 104.0851631 30.6918036, 104.0852938 30.6917232), (104.0852938 30.6917232, 104.0860077 30.6913564, 104.0875435 30.6905705, 104.0880253 30.6903534, 104.0875435 30.6905705, 104.0860077 30.6913564, 104.0852938 30.6917232))"
633404169,residential,273.94,"LINESTRING (104.0737365 30.6786932, 104.0738114 30.6788054, 104.0740855 30.6792144, 104.0744601 30.6797562, 104.0740855 30.6792144, 104.0738114 30.6788054, 104.0737365 30.6786932)"
498888835,residential,273.94,"LINESTRING (104.0737365 30.6786932, 104.0738114 30.6788054, 104.0740855 30.6792144, 104.0744601 30.6797562, 104.0740855 30.6792144, 104.0738114 30.6788054, 104.0737365 30.6786932)"
